image_filename,category,bottle_type,durability_score,chemical_safety_score,ergonomics_score
00002834.jpg,Soda Bottle,soda_bottle,5,8,7
00001157.jpg,Wine Bottle,wine_bottle,5,8,6
00001356.jpg,Water Bottle,water_bottle,5,7,8
00002324.jpg,Water Bottle,water_bottle,7,7,8
00002636.jpg,Wine Bottle,wine_bottle,8,8,8
00000547.jpg,Beer Bottles,beer_bottles,8,9,6
00002129.jpg,Water Bottle,water_bottle,9,9,7
00004588.jpg,Wine Bottle,wine_bottle,6,6,8
00003767.jpg,Beer Bottles,beer_bottles,9,7,7
00001483.jpg,Plastic Bottles,plastic_bottles,8,9,8
00001424.jpg,Water Bottle,water_bottle,5,7,8
00001583.jpg,Beer Bottles,beer_bottles,8,8,6
00003646.jpg,Water Bottle,water_bottle,9,9,8
00002445.jpg,Wine Bottle,wine_bottle,9,7,8
00003742.jpg,Plastic Bottles,plastic_bottles,5,8,8
00000805.jpg,Plastic Bottles,plastic_bottles,7,7,8
00000584.jpg,Soda Bottle,soda_bottle,5,8,7
00001732.jpg,Plastic Bottles,plastic_bottles,6,8,6
00001898.jpg,Soda Bottle,soda_bottle,6,6,7
00000290.jpg,Soda Bottle,soda_bottle,6,9,8
00003188.jpg,Beer Bottles,beer_bottles,5,7,8
00003003.jpg,Soda Bottle,soda_bottle,6,9,8
00002070.jpg,Soda Bottle,soda_bottle,8,6,9
00004877.jpg,Beer Bottles,beer_bottles,7,6,9
00004647.jpg,Soda Bottle,soda_bottle,8,9,7
00001644.jpg,Water Bottle,water_bottle,7,9,9
00004073.jpg,Wine Bottle,wine_bottle,6,8,8
00004225.jpg,Soda Bottle,soda_bottle,5,6,8
00004314.jpg,Soda Bottle,soda_bottle,6,7,8
00004328.jpg,Plastic Bottles,plastic_bottles,9,6,7
00001961.jpg,Beer Bottles,beer_bottles,7,9,7
00001506.jpg,Soda Bottle,soda_bottle,7,7,6
00003905.jpg,Soda Bottle,soda_bottle,9,9,9
00002147.jpg,Beer Bottles,beer_bottles,6,6,8
00003374.jpg,Soda Bottle,soda_bottle,7,9,9
00003685.jpg,Plastic Bottles,plastic_bottles,8,6,6
00003348.jpg,Soda Bottle,soda_bottle,6,9,9
00003392.jpg,Water Bottle,water_bottle,6,7,9
00000917.jpg,Beer Bottles,beer_bottles,9,7,6
00003054.jpg,Water Bottle,water_bottle,8,9,6
00002208.jpg,Beer Bottles,beer_bottles,8,9,8
00003485.jpg,Beer Bottles,beer_bottles,9,9,9
00003284.jpg,Soda Bottle,soda_bottle,9,8,8
00001087.jpg,Plastic Bottles,plastic_bottles,5,6,8
00001356.jpg,Beer Bottles,beer_bottles,7,9,9
00004054.jpg,Wine Bottle,wine_bottle,7,7,7
00002023.jpg,Wine Bottle,wine_bottle,6,9,8
00000661.jpg,Wine Bottle,wine_bottle,5,7,8
00004699.jpg,Soda Bottle,soda_bottle,9,9,8
00002467.jpg,Beer Bottles,beer_bottles,7,7,6
00002023.jpg,Beer Bottles,beer_bottles,8,9,7
00001213.jpg,Water Bottle,water_bottle,5,9,8
00000540.jpg,Beer Bottles,beer_bottles,6,9,8
00002957.jpg,Soda Bottle,soda_bottle,5,9,8
00002320.jpg,Water Bottle,water_bottle,9,7,8
00002959.jpg,Water Bottle,water_bottle,6,9,8
00001228.jpg,Wine Bottle,wine_bottle,6,9,7
00000908.jpg,Water Bottle,water_bottle,6,8,8
00003593.jpg,Wine Bottle,wine_bottle,5,9,8
00002587.jpg,Water Bottle,water_bottle,7,9,9
00004688.jpg,Wine Bottle,wine_bottle,7,8,9
00003998.jpg,Wine Bottle,wine_bottle,9,9,9
00004387.jpg,Wine Bottle,wine_bottle,5,6,7
00003168.jpg,Plastic Bottles,plastic_bottles,9,9,7
00004603.jpg,Soda Bottle,soda_bottle,8,9,7
00004480.jpg,Water Bottle,water_bottle,7,9,8
00004839.jpg,Beer Bottles,beer_bottles,6,6,9
00004130.jpg,Soda Bottle,soda_bottle,8,6,9
00004673.jpg,Beer Bottles,beer_bottles,9,8,6
00003249.jpg,Beer Bottles,beer_bottles,5,6,7
00004315.jpg,Plastic Bottles,plastic_bottles,8,6,7
00002056.jpg,Soda Bottle,soda_bottle,6,6,9
00000132.jpg,Plastic Bottles,plastic_bottles,9,7,7
00002016.jpg,Wine Bottle,wine_bottle,6,9,7
00000670.jpg,Plastic Bottles,plastic_bottles,9,7,9
00002681.jpg,Soda Bottle,soda_bottle,9,9,8
00000803.jpg,Water Bottle,water_bottle,9,7,8
00001945.jpg,Wine Bottle,wine_bottle,5,7,6
00003560.jpg,Soda Bottle,soda_bottle,5,9,8
00001172.jpg,Beer Bottles,beer_bottles,9,6,7
00004328.jpg,Soda Bottle,soda_bottle,6,8,8
00002535.jpg,Wine Bottle,wine_bottle,8,9,8
00000191.jpg,Wine Bottle,wine_bottle,6,7,9
00003197.jpg,Beer Bottles,beer_bottles,9,9,8
00002228.jpg,Plastic Bottles,plastic_bottles,8,9,8
00001260.jpg,Wine Bottle,wine_bottle,6,8,7
00004121.jpg,Plastic Bottles,plastic_bottles,6,8,9
00000036.jpg,Water Bottle,water_bottle,8,9,6
00003212.jpg,Wine Bottle,wine_bottle,6,7,9
00003458.jpg,Beer Bottles,beer_bottles,8,9,9
00001210.jpg,Beer Bottles,beer_bottles,6,6,7
00003263.jpg,Water Bottle,water_bottle,6,8,7
00000705.jpg,Water Bottle,water_bottle,6,9,8
00002935.jpg,Plastic Bottles,plastic_bottles,9,7,6
00001933.jpg,Soda Bottle,soda_bottle,9,9,9
00000967.jpg,Plastic Bottles,plastic_bottles,7,8,8
00003656.jpg,Beer Bottles,beer_bottles,6,9,7
00001581.jpg,Soda Bottle,soda_bottle,6,6,9
00003796.jpg,Soda Bottle,soda_bottle,5,7,8
00004410.jpg,Water Bottle,water_bottle,5,6,8
00000051.jpg,Water Bottle,water_bottle,9,8,9
00004892.jpg,Beer Bottles,beer_bottles,6,9,6
00002694.jpg,Water Bottle,water_bottle,7,9,8
00003553.jpg,Wine Bottle,wine_bottle,6,9,8
00004868.jpg,Wine Bottle,wine_bottle,6,8,9
00003727.jpg,Wine Bottle,wine_bottle,8,9,9
00003021.jpg,Plastic Bottles,plastic_bottles,5,8,7
00001792.jpg,Wine Bottle,wine_bottle,5,7,8
00001484.jpg,Water Bottle,water_bottle,7,9,9
00002476.jpg,Water Bottle,water_bottle,7,8,8
00002794.jpg,Beer Bottles,beer_bottles,6,9,7
00004986.jpg,Wine Bottle,wine_bottle,8,9,9
00000205.jpg,Soda Bottle,soda_bottle,5,9,6
00003878.jpg,Water Bottle,water_bottle,6,6,7
00002875.jpg,Soda Bottle,soda_bottle,7,8,6
00004953.jpg,Plastic Bottles,plastic_bottles,6,9,8
00002858.jpg,Beer Bottles,beer_bottles,5,6,9
00001406.jpg,Wine Bottle,wine_bottle,6,9,8
00002719.jpg,Water Bottle,water_bottle,8,8,7
00002260.jpg,Beer Bottles,beer_bottles,6,9,7
00003275.jpg,Soda Bottle,soda_bottle,5,9,8
00001658.jpg,Soda Bottle,soda_bottle,8,9,6
00000827.jpg,Wine Bottle,wine_bottle,7,9,8
00000086.jpg,Beer Bottles,beer_bottles,6,9,7
00004912.jpg,Wine Bottle,wine_bottle,6,9,8
00001018.jpg,Beer Bottles,beer_bottles,9,8,7
00004122.jpg,Plastic Bottles,plastic_bottles,6,9,8
00003135.jpg,Wine Bottle,wine_bottle,7,6,8
00001523.jpg,Plastic Bottles,plastic_bottles,8,9,6
00001252.jpg,Wine Bottle,wine_bottle,5,9,8
00000932.jpg,Plastic Bottles,plastic_bottles,6,6,9
00003335.jpg,Water Bottle,water_bottle,9,8,7
00001222.jpg,Soda Bottle,soda_bottle,6,9,8
00002340.jpg,Water Bottle,water_bottle,9,8,6
00003423.jpg,Soda Bottle,soda_bottle,6,9,8
00001965.jpg,Plastic Bottles,plastic_bottles,8,8,7
00001649.jpg,Beer Bottles,beer_bottles,9,9,7
00003908.jpg,Plastic Bottles,plastic_bottles,9,9,6
00003541.jpg,Soda Bottle,soda_bottle,5,7,9
00004944.jpg,Plastic Bottles,plastic_bottles,5,7,7
00003786.jpg,Soda Bottle,soda_bottle,5,7,6
00001452.jpg,Soda Bottle,soda_bottle,6,9,9
00002891.jpg,Plastic Bottles,plastic_bottles,7,8,6
00002148.jpg,Beer Bottles,beer_bottles,7,7,6
00001588.jpg,Wine Bottle,wine_bottle,8,9,7
00003129.jpg,Water Bottle,water_bottle,5,6,7
00004596.jpg,Soda Bottle,soda_bottle,7,8,6
00002320.jpg,Wine Bottle,wine_bottle,6,7,6
00004347.jpg,Wine Bottle,wine_bottle,5,9,6
00004671.jpg,Water Bottle,water_bottle,9,6,7
00002171.jpg,Wine Bottle,wine_bottle,5,7,6
00002817.jpg,Wine Bottle,wine_bottle,9,9,8
00000127.jpg,Plastic Bottles,plastic_bottles,7,9,9
00001821.jpg,Wine Bottle,wine_bottle,7,9,9
00001007.jpg,Water Bottle,water_bottle,9,9,8
00003132.jpg,Beer Bottles,beer_bottles,8,8,7
00002874.jpg,Plastic Bottles,plastic_bottles,7,7,9
00000871.jpg,Beer Bottles,beer_bottles,8,9,7
00002995.jpg,Beer Bottles,beer_bottles,6,7,8
00003459.jpg,Plastic Bottles,plastic_bottles,7,9,7
00000602.jpg,Wine Bottle,wine_bottle,9,6,7
00001246.jpg,Soda Bottle,soda_bottle,8,9,8
00004811.jpg,Soda Bottle,soda_bottle,7,6,8
00002196.jpg,Beer Bottles,beer_bottles,8,7,7
00000265.jpg,Water Bottle,water_bottle,5,7,7
00003532.jpg,Wine Bottle,wine_bottle,5,6,6
00004976.jpg,Plastic Bottles,plastic_bottles,6,9,7
00002309.jpg,Soda Bottle,soda_bottle,8,9,8
00001974.jpg,Wine Bottle,wine_bottle,6,7,8
00002483.jpg,Beer Bottles,beer_bottles,5,9,8
00000627.jpg,Soda Bottle,soda_bottle,5,9,6
00001150.jpg,Water Bottle,water_bottle,5,9,8
00001432.jpg,Beer Bottles,beer_bottles,6,8,8
00004596.jpg,Plastic Bottles,plastic_bottles,8,9,8
00000560.jpg,Plastic Bottles,plastic_bottles,5,9,8
00003611.jpg,Plastic Bottles,plastic_bottles,6,7,9
00002309.jpg,Wine Bottle,wine_bottle,9,8,7
00001881.jpg,Wine Bottle,wine_bottle,8,9,7
00001306.jpg,Water Bottle,water_bottle,6,6,6
00001128.jpg,Soda Bottle,soda_bottle,9,6,7
00000760.jpg,Water Bottle,water_bottle,6,9,9
00004968.jpg,Soda Bottle,soda_bottle,5,7,6
00003025.jpg,Beer Bottles,beer_bottles,8,9,8
00002861.jpg,Soda Bottle,soda_bottle,5,9,7
00002141.jpg,Water Bottle,water_bottle,8,9,8
00004563.jpg,Beer Bottles,beer_bottles,6,8,8
00001747.jpg,Plastic Bottles,plastic_bottles,8,7,6
00001399.jpg,Wine Bottle,wine_bottle,7,9,6
00000061.jpg,Beer Bottles,beer_bottles,7,9,9
00003008.jpg,Beer Bottles,beer_bottles,6,8,6
00002222.jpg,Plastic Bottles,plastic_bottles,8,9,7
00001791.jpg,Beer Bottles,beer_bottles,5,8,8
00000276.jpg,Beer Bottles,beer_bottles,9,9,8
00004975.jpg,Beer Bottles,beer_bottles,7,6,8
00001506.jpg,Beer Bottles,beer_bottles,6,7,7
00001903.jpg,Soda Bottle,soda_bottle,8,9,9
00003135.jpg,Water Bottle,water_bottle,8,8,6
00000670.jpg,Soda Bottle,soda_bottle,5,6,9
00002462.jpg,Beer Bottles,beer_bottles,6,6,8
00001063.jpg,Plastic Bottles,plastic_bottles,7,6,7
00002594.jpg,Plastic Bottles,plastic_bottles,9,9,9
00001564.jpg,Soda Bottle,soda_bottle,5,9,6
00004483.jpg,Plastic Bottles,plastic_bottles,5,6,9
00002445.jpg,Beer Bottles,beer_bottles,7,9,8
00001956.jpg,Water Bottle,water_bottle,7,9,6
00004097.jpg,Water Bottle,water_bottle,8,8,8
00000514.jpg,Plastic Bottles,plastic_bottles,6,8,8
00001781.jpg,Wine Bottle,wine_bottle,9,9,9
00002403.jpg,Soda Bottle,soda_bottle,9,7,6
00004402.jpg,Plastic Bottles,plastic_bottles,9,6,8
00001951.jpg,Water Bottle,water_bottle,5,7,8
00000519.jpg,Beer Bottles,beer_bottles,8,8,8
00003164.jpg,Wine Bottle,wine_bottle,7,7,8
00002635.jpg,Plastic Bottles,plastic_bottles,7,9,8
00001215.jpg,Wine Bottle,wine_bottle,6,9,8
00000697.jpg,Soda Bottle,soda_bottle,8,7,9
00000534.jpg,Water Bottle,water_bottle,9,9,6
00001780.jpg,Soda Bottle,soda_bottle,5,6,9
00001899.jpg,Soda Bottle,soda_bottle,5,9,7
00003660.jpg,Plastic Bottles,plastic_bottles,6,6,8
00001884.jpg,Water Bottle,water_bottle,9,9,6
00003488.jpg,Plastic Bottles,plastic_bottles,8,8,9
00000621.jpg,Soda Bottle,soda_bottle,7,8,7
00002760.jpg,Soda Bottle,soda_bottle,7,9,6
00003799.jpg,Beer Bottles,beer_bottles,5,7,6
00004761.jpg,Plastic Bottles,plastic_bottles,9,7,6
00003216.jpg,Plastic Bottles,plastic_bottles,6,8,7
00001519.jpg,Plastic Bottles,plastic_bottles,6,9,7
00004995.jpg,Soda Bottle,soda_bottle,9,9,8
00003097.jpg,Soda Bottle,soda_bottle,6,9,9
00002944.jpg,Beer Bottles,beer_bottles,6,7,6
00001034.jpg,Plastic Bottles,plastic_bottles,8,9,8
00000994.jpg,Beer Bottles,beer_bottles,5,8,6
00001445.jpg,Soda Bottle,soda_bottle,9,8,7
00004596.jpg,Beer Bottles,beer_bottles,5,8,8
00000019.jpg,Wine Bottle,wine_bottle,5,6,9
00003297.jpg,Wine Bottle,wine_bottle,9,7,8
00004571.jpg,Water Bottle,water_bottle,6,6,9
00004873.jpg,Wine Bottle,wine_bottle,7,8,8
00002953.jpg,Plastic Bottles,plastic_bottles,5,6,8
00002699.jpg,Beer Bottles,beer_bottles,8,9,8
00003351.jpg,Beer Bottles,beer_bottles,9,9,6
00002063.jpg,Plastic Bottles,plastic_bottles,5,7,9
00004463.jpg,Water Bottle,water_bottle,6,7,9
00001981.jpg,Water Bottle,water_bottle,5,6,7
00002104.jpg,Beer Bottles,beer_bottles,5,7,9
00001530.jpg,Wine Bottle,wine_bottle,8,8,9
00004345.jpg,Soda Bottle,soda_bottle,6,9,8
00001794.jpg,Wine Bottle,wine_bottle,7,9,9
00003857.jpg,Beer Bottles,beer_bottles,9,9,7
00004221.jpg,Plastic Bottles,plastic_bottles,9,9,6
00000861.jpg,Beer Bottles,beer_bottles,6,6,7
00002960.jpg,Water Bottle,water_bottle,5,9,7
00004144.jpg,Plastic Bottles,plastic_bottles,8,9,6
00003006.jpg,Soda Bottle,soda_bottle,5,9,7
00003651.jpg,Beer Bottles,beer_bottles,5,9,7
00002184.jpg,Wine Bottle,wine_bottle,7,7,9
00000098.jpg,Wine Bottle,wine_bottle,9,6,8
00002478.jpg,Plastic Bottles,plastic_bottles,5,6,6
00001275.jpg,Wine Bottle,wine_bottle,5,6,9
00003941.jpg,Water Bottle,water_bottle,9,6,8
00002396.jpg,Plastic Bottles,plastic_bottles,9,7,8
00000874.jpg,Plastic Bottles,plastic_bottles,6,6,8
00004483.jpg,Wine Bottle,wine_bottle,7,6,8
00003929.jpg,Beer Bottles,beer_bottles,5,6,8
00003695.jpg,Water Bottle,water_bottle,9,9,7
00001775.jpg,Water Bottle,water_bottle,6,8,9
00002184.jpg,Plastic Bottles,plastic_bottles,6,6,6
00002682.jpg,Wine Bottle,wine_bottle,8,9,8
00000472.jpg,Plastic Bottles,plastic_bottles,5,9,8
00004034.jpg,Wine Bottle,wine_bottle,8,7,6
00000127.jpg,Wine Bottle,wine_bottle,6,8,7
00000039.jpg,Water Bottle,water_bottle,8,8,6
00003698.jpg,Water Bottle,water_bottle,5,9,8
00001172.jpg,Soda Bottle,soda_bottle,9,9,8
00003977.jpg,Soda Bottle,soda_bottle,6,8,8
00002225.jpg,Beer Bottles,beer_bottles,5,9,9
00001617.jpg,Soda Bottle,soda_bottle,6,7,7
00000352.jpg,Water Bottle,water_bottle,7,9,8
00002172.jpg,Water Bottle,water_bottle,6,9,8
00003552.jpg,Beer Bottles,beer_bottles,9,9,6
00004701.jpg,Beer Bottles,beer_bottles,7,6,8
00000296.jpg,Beer Bottles,beer_bottles,9,6,8
00003394.jpg,Soda Bottle,soda_bottle,5,8,6
00004228.jpg,Beer Bottles,beer_bottles,9,6,6
00002584.jpg,Plastic Bottles,plastic_bottles,6,9,6
00004454.jpg,Wine Bottle,wine_bottle,6,9,7
00000871.jpg,Water Bottle,water_bottle,5,9,7
00002588.jpg,Plastic Bottles,plastic_bottles,5,9,9
00000759.jpg,Beer Bottles,beer_bottles,9,7,7
00004950.jpg,Water Bottle,water_bottle,7,6,8
00000845.jpg,Soda Bottle,soda_bottle,6,8,8
00004723.jpg,Water Bottle,water_bottle,9,9,8
00000577.jpg,Water Bottle,water_bottle,6,8,8
00002205.jpg,Water Bottle,water_bottle,6,6,8
00002464.jpg,Beer Bottles,beer_bottles,7,9,6
00002789.jpg,Water Bottle,water_bottle,9,9,6
00001599.jpg,Wine Bottle,wine_bottle,8,9,6
00000209.jpg,Beer Bottles,beer_bottles,6,7,8
00004147.jpg,Beer Bottles,beer_bottles,7,8,6
00001942.jpg,Water Bottle,water_bottle,5,8,8
00000175.jpg,Soda Bottle,soda_bottle,8,9,7
00004749.jpg,Wine Bottle,wine_bottle,8,7,9
00004882.jpg,Water Bottle,water_bottle,5,9,7
00000771.jpg,Plastic Bottles,plastic_bottles,7,6,6
00004455.jpg,Plastic Bottles,plastic_bottles,9,7,8
00002256.jpg,Wine Bottle,wine_bottle,9,6,9
00002207.jpg,Plastic Bottles,plastic_bottles,5,8,6
00004180.jpg,Wine Bottle,wine_bottle,7,6,8
00003189.jpg,Water Bottle,water_bottle,6,7,8
00004071.jpg,Wine Bottle,wine_bottle,8,9,7
00003022.jpg,Wine Bottle,wine_bottle,7,8,9
00001522.jpg,Beer Bottles,beer_bottles,7,8,7
00003185.jpg,Beer Bottles,beer_bottles,8,9,8
00003698.jpg,Beer Bottles,beer_bottles,7,9,8
00001676.jpg,Soda Bottle,soda_bottle,7,7,8
00002698.jpg,Wine Bottle,wine_bottle,9,7,6
00002448.jpg,Soda Bottle,soda_bottle,9,8,7
00001988.jpg,Soda Bottle,soda_bottle,9,6,8
00002970.jpg,Water Bottle,water_bottle,8,9,8
00004035.jpg,Beer Bottles,beer_bottles,9,9,8
00003083.jpg,Plastic Bottles,plastic_bottles,8,9,8
00004303.jpg,Water Bottle,water_bottle,6,9,7
00002248.jpg,Water Bottle,water_bottle,6,8,8
00001083.jpg,Wine Bottle,wine_bottle,7,6,9
00000405.jpg,Wine Bottle,wine_bottle,7,9,8
00004037.jpg,Beer Bottles,beer_bottles,5,6,8
00001509.jpg,Water Bottle,water_bottle,8,9,9
00001232.jpg,Beer Bottles,beer_bottles,9,7,7
00000373.jpg,Plastic Bottles,plastic_bottles,9,8,9
00001110.jpg,Beer Bottles,beer_bottles,7,8,6
00003859.jpg,Soda Bottle,soda_bottle,5,7,8
00003688.jpg,Plastic Bottles,plastic_bottles,6,8,8
00000151.jpg,Beer Bottles,beer_bottles,6,8,8
00004513.jpg,Soda Bottle,soda_bottle,7,7,8
00002281.jpg,Plastic Bottles,plastic_bottles,7,8,6
00001002.jpg,Water Bottle,water_bottle,6,8,8
00002833.jpg,Water Bottle,water_bottle,7,8,6
00000523.jpg,Water Bottle,water_bottle,9,8,6
00004957.jpg,Soda Bottle,soda_bottle,8,8,8
00001989.jpg,Water Bottle,water_bottle,6,8,8
00002397.jpg,Wine Bottle,wine_bottle,5,7,8
00004223.jpg,Water Bottle,water_bottle,6,9,8
00004110.jpg,Wine Bottle,wine_bottle,6,7,9
00002930.jpg,Soda Bottle,soda_bottle,7,6,6
00000759.jpg,Wine Bottle,wine_bottle,6,7,7
00003648.jpg,Soda Bottle,soda_bottle,5,7,7
00002254.jpg,Wine Bottle,wine_bottle,8,7,7
00003771.jpg,Water Bottle,water_bottle,8,9,9
00000878.jpg,Soda Bottle,soda_bottle,6,9,8
00004397.jpg,Soda Bottle,soda_bottle,7,8,8
00002684.jpg,Beer Bottles,beer_bottles,6,9,9
00003435.jpg,Plastic Bottles,plastic_bottles,6,6,8
00004788.jpg,Beer Bottles,beer_bottles,5,7,7
00000854.jpg,Plastic Bottles,plastic_bottles,8,7,9
00003821.jpg,Plastic Bottles,plastic_bottles,7,7,9
00002277.jpg,Wine Bottle,wine_bottle,7,8,7
00001582.jpg,Plastic Bottles,plastic_bottles,6,6,8
00003759.jpg,Soda Bottle,soda_bottle,5,9,6
00001201.jpg,Wine Bottle,wine_bottle,8,7,8
00001171.jpg,Plastic Bottles,plastic_bottles,8,6,9
00001420.jpg,Plastic Bottles,plastic_bottles,8,9,9
00004969.jpg,Water Bottle,water_bottle,8,9,7
00001246.jpg,Plastic Bottles,plastic_bottles,5,9,6
00001057.jpg,Beer Bottles,beer_bottles,9,8,7
00000448.jpg,Plastic Bottles,plastic_bottles,7,9,7
00000520.jpg,Wine Bottle,wine_bottle,5,7,7
00004999.jpg,Beer Bottles,beer_bottles,8,9,6
00001254.jpg,Plastic Bottles,plastic_bottles,8,9,8
00004906.jpg,Wine Bottle,wine_bottle,9,6,8
00001585.jpg,Wine Bottle,wine_bottle,8,9,9
00001397.jpg,Beer Bottles,beer_bottles,7,6,8
00000059.jpg,Beer Bottles,beer_bottles,7,9,7
00003265.jpg,Water Bottle,water_bottle,7,6,9
00000538.jpg,Wine Bottle,wine_bottle,5,7,9
00000822.jpg,Wine Bottle,wine_bottle,8,7,6
00003134.jpg,Water Bottle,water_bottle,6,9,7
00003752.jpg,Water Bottle,water_bottle,5,7,7
00004825.jpg,Beer Bottles,beer_bottles,9,9,8
00004539.jpg,Beer Bottles,beer_bottles,6,8,8
00002721.jpg,Beer Bottles,beer_bottles,8,9,8
00002864.jpg,Soda Bottle,soda_bottle,5,8,9
00002775.jpg,Plastic Bottles,plastic_bottles,6,8,8
00000879.jpg,Beer Bottles,beer_bottles,7,9,9
00000224.jpg,Water Bottle,water_bottle,9,6,9
00001056.jpg,Beer Bottles,beer_bottles,8,9,9
00002469.jpg,Wine Bottle,wine_bottle,7,7,9
00002772.jpg,Soda Bottle,soda_bottle,6,9,9
00000517.jpg,Soda Bottle,soda_bottle,6,8,8
00000664.jpg,Beer Bottles,beer_bottles,6,9,6
00002565.jpg,Soda Bottle,soda_bottle,7,7,7
00003182.jpg,Soda Bottle,soda_bottle,5,9,9
00000080.jpg,Plastic Bottles,plastic_bottles,5,8,9
00002700.jpg,Plastic Bottles,plastic_bottles,8,9,7
00000785.jpg,Soda Bottle,soda_bottle,7,6,7
00001816.jpg,Wine Bottle,wine_bottle,6,9,6
00001122.jpg,Water Bottle,water_bottle,5,7,8
00002295.jpg,Wine Bottle,wine_bottle,9,6,6
00002731.jpg,Plastic Bottles,plastic_bottles,5,9,9
00004587.jpg,Soda Bottle,soda_bottle,8,9,8
00004571.jpg,Wine Bottle,wine_bottle,9,7,8
00002957.jpg,Beer Bottles,beer_bottles,6,7,8
00001375.jpg,Soda Bottle,soda_bottle,5,6,9
00000656.jpg,Water Bottle,water_bottle,6,7,7
00004169.jpg,Water Bottle,water_bottle,8,7,8
00003196.jpg,Beer Bottles,beer_bottles,9,8,7
00000906.jpg,Plastic Bottles,plastic_bottles,7,8,9
00000718.jpg,Wine Bottle,wine_bottle,6,9,7
00002312.jpg,Plastic Bottles,plastic_bottles,7,9,9
00002817.jpg,Plastic Bottles,plastic_bottles,5,9,8
00000075.jpg,Water Bottle,water_bottle,9,7,8
00004534.jpg,Plastic Bottles,plastic_bottles,9,8,8
00003953.jpg,Plastic Bottles,plastic_bottles,9,6,6
00004112.jpg,Beer Bottles,beer_bottles,6,8,9
00002194.jpg,Soda Bottle,soda_bottle,9,9,8
00002194.jpg,Beer Bottles,beer_bottles,8,9,8
00003195.jpg,Water Bottle,water_bottle,5,6,6
00001349.jpg,Plastic Bottles,plastic_bottles,8,9,9
00000664.jpg,Wine Bottle,wine_bottle,7,6,7
00004846.jpg,Beer Bottles,beer_bottles,5,8,6
00001941.jpg,Wine Bottle,wine_bottle,9,8,8
00001497.jpg,Plastic Bottles,plastic_bottles,7,9,9
00001089.jpg,Soda Bottle,soda_bottle,5,9,8
00002576.jpg,Beer Bottles,beer_bottles,6,8,6
00004183.jpg,Wine Bottle,wine_bottle,9,9,8
00001531.jpg,Plastic Bottles,plastic_bottles,9,9,9
00000356.jpg,Water Bottle,water_bottle,8,6,8
00003906.jpg,Plastic Bottles,plastic_bottles,8,6,9
00001288.jpg,Beer Bottles,beer_bottles,9,9,8
00000985.jpg,Wine Bottle,wine_bottle,8,7,9
00001691.jpg,Water Bottle,water_bottle,9,6,6
00002734.jpg,Wine Bottle,wine_bottle,8,6,7
00004275.jpg,Beer Bottles,beer_bottles,8,9,8
00002653.jpg,Beer Bottles,beer_bottles,6,7,7
00002700.jpg,Water Bottle,water_bottle,7,6,6
00000205.jpg,Plastic Bottles,plastic_bottles,7,7,8
00004395.jpg,Water Bottle,water_bottle,6,9,6
00000809.jpg,Plastic Bottles,plastic_bottles,7,9,8
00004567.jpg,Water Bottle,water_bottle,6,9,7
00000035.jpg,Beer Bottles,beer_bottles,5,6,9
00003320.jpg,Plastic Bottles,plastic_bottles,7,8,6
00002093.jpg,Beer Bottles,beer_bottles,7,7,7
00003493.jpg,Plastic Bottles,plastic_bottles,7,7,8
00000140.jpg,Soda Bottle,soda_bottle,6,9,9
00000556.jpg,Beer Bottles,beer_bottles,8,8,6
00003810.jpg,Wine Bottle,wine_bottle,9,9,7
00001874.jpg,Water Bottle,water_bottle,5,9,8
00004556.jpg,Water Bottle,water_bottle,8,7,6
00000303.jpg,Plastic Bottles,plastic_bottles,8,9,9
00000597.jpg,Beer Bottles,beer_bottles,9,8,6
00003875.jpg,Wine Bottle,wine_bottle,5,9,6
00004531.jpg,Water Bottle,water_bottle,5,6,7
00002212.jpg,Beer Bottles,beer_bottles,6,8,8
00004076.jpg,Beer Bottles,beer_bottles,6,6,8
00000039.jpg,Plastic Bottles,plastic_bottles,5,7,7
00001697.jpg,Plastic Bottles,plastic_bottles,5,7,8
00001759.jpg,Soda Bottle,soda_bottle,8,9,9
00002986.jpg,Plastic Bottles,plastic_bottles,9,9,6
00001619.jpg,Wine Bottle,wine_bottle,7,9,8
00002550.jpg,Beer Bottles,beer_bottles,7,8,6
00003038.jpg,Beer Bottles,beer_bottles,8,9,6
00000763.jpg,Plastic Bottles,plastic_bottles,5,6,8
00004621.jpg,Beer Bottles,beer_bottles,8,9,7
00002501.jpg,Soda Bottle,soda_bottle,7,6,8
00001519.jpg,Beer Bottles,beer_bottles,7,9,9
00002826.jpg,Beer Bottles,beer_bottles,8,8,8
00002128.jpg,Wine Bottle,wine_bottle,7,9,8
00000325.jpg,Beer Bottles,beer_bottles,6,8,6
00000501.jpg,Soda Bottle,soda_bottle,6,6,6
00000572.jpg,Beer Bottles,beer_bottles,6,8,8
00003982.jpg,Wine Bottle,wine_bottle,7,9,6
00000622.jpg,Beer Bottles,beer_bottles,9,7,8
00004274.jpg,Soda Bottle,soda_bottle,6,9,9
00003045.jpg,Wine Bottle,wine_bottle,8,8,6
00003646.jpg,Plastic Bottles,plastic_bottles,7,7,8
00004929.jpg,Plastic Bottles,plastic_bottles,6,7,9
00003485.jpg,Plastic Bottles,plastic_bottles,5,9,8
00002840.jpg,Soda Bottle,soda_bottle,5,8,9
00002621.jpg,Water Bottle,water_bottle,7,8,7
00002627.jpg,Wine Bottle,wine_bottle,8,9,9
00000380.jpg,Beer Bottles,beer_bottles,9,6,8
